flow_id,packet_count,label
872837530873866,1,0
872847780844537,1,0
872850349481087,2,0
872853806721937,1,0
872858535315241,3,0
872862611577277,2,0
872869815063409,4,0
872871290100215,1,0
872873081292254,5,0
872873371315284,2,0
872878711031506,2,0
872880139436238,3,0
872880873854381,9,0
872882850606363,2,0
872895426579191,11,0
872906414855350,1,0
872907009829775,18,0
872907497068293,1,0
872910272251964,4,0
872910876420400,1,0
872911715083889,2,0
872913533903665,2,0
872913646913350,1,0
872914448659695,1,0
872914743815459,2,0
872916015566328,2,0
872917941744793,8,1
872927927598455,2,0
872940124854011,1,0
872947754175312,1,0
872950101164754,3,0
872950154001204,2,0
872953011069237,6,0
872953304979145,11,0
872961254556484,2,0
872978353243339,2,0
872979003102974,1,0
872989095359267,1,0
872991970808804,1,0
872995314377981,1,0
872997182155070,1,0
873009263977671,1,0
873011071342000,1,0
873019743573495,2,0
873023846372249,3,0
873026892573684,1,0
873028033561827,1,0
873029445444342,2,0
873030394578122,2,0
873034142200575,1,0
873051892769828,1,0
873058398021365,9,0
873060961831911,3,0
873071947148785,8,0
873077336295279,5,0
873080331990473,2,0
873080978971591,15,1
873084903747007,4,0
873086369281923,3,0
873090211173184,1,0
873090742167202,1,0
873092201262567,2,0
873101913452046,1,0
873114031981380,36,0
873120035803637,3,0
873122006338078,5,0
873125497463730,7001,0
873132401192082,1,0
873134657598432,8,0
873139690213774,3,0
873143960123161,2,0
873168595575033,17,1
873174152469421,1,0
873178142026629,2,0
873178316640155,1,0
873183347094970,2,0
873185240731879,5,0
873187354492679,4,0
873188302386928,19,0
873201316121666,2,0
873203086712988,2,0
873204605565909,8,0
873208303796177,5,0
873212635594956,3,0
873215479102958,1,0
873217762228030,3,0
873232857607622,1,0
873234694795635,12,1
873236797242750,1,0
873242918572551,1,1
873246205875101,7,0
873246406129317,6,1
873249054858567,9,0
873258285118774,6,0
873274282896453,4,0
873274298546941,38,0
873280127027096,1,0
873284750543081,1,0
873286762247201,1,0
873306934137170,1,0
873307969827244,11,0
873311630760437,5,0
873316279238629,4,0
873321210490277,1,0
873321782922642,9,0
873323403237022,4,0
873330759123653,1,0
873337707138916,1,0
873338118604074,2,0
873342085803555,43,0
873342404281139,3,0
873343755616860,2,0
873347211876501,1,0
873353153039535,1,0
873353279797834,1,0
873354473983564,2,0
873365028941345,1,0
873366288791192,1,0
873375658561690,1,0
873377742974342,1,0
873378040341155,1,0
873378297676116,10,0
873383353504541,2,0
873397304755671,2,0
873401586984046,2,0
873403179485842,28,0
873405632523184,1,0
873416512495480,30,0
873424691374057,1,0
873425724658421,5,0
873426980403648,3,0
873431193062662,1,0
873438573164107,1,0
873441808767307,3,0
873447512598629,9,0
873452223614211,3,0
873463092775847,1,0
873469697521664,13,0
873474561978893,2,0
873475936601388,13,0
873479428173431,1,0
873479516781341,1,0
873479704838936,4,0
873482007793819,11,0
873485249385949,1,0
873485333593409,1,0
873486825686590,11,0
873488993872057,1,0
873498972568941,1,0
873501114288558,7,0
873505085910787,1,0
873506502300417,1,0
873507370267013,1,0
873510841714096,1,0
873513274335122,2,0
873534568787500,129,0
873546044696798,1,0
873546847852219,13,1
873548154234153,5,0
873548262200069,14,0
873548297490392,1,0
873554058220207,1,0
873554504370459,1,0
873561045078004,1,0
873567651177154,2,0
873579346232313,1,0
873581673979128,5,0
873583530902999,5,0
873586500090139,24,0
873587626406039,1,0
873588563851688,6,0
873592164353401,16,0
873606250265752,2,0
873612993551450,1,0
873622064549512,1,0
873625456249257,1,0
873626958495224,2,0
873637468520611,6,0
873642546094094,1,0
873648675725579,4,0
873652069308525,2,0
873658723457810,1,0
873684919480172,3,0
873685996406245,8,0
873716370803306,10,0
873718127959987,2,0
873718831866366,1,0
873722666317070,17,0
873723324674051,1,0
873729106638954,1,0
873731045048546,8,0
873731192562761,1,0
873742680983734,3,1
873745730152470,3,0
873746854389779,8,0
873747736360728,1,0
873751268028003,1,0
873751502182280,1,0
873753835818536,1,0
873760334131466,5,0
873761393021462,1,0
873763547670252,3,0
873764154577160,2,0
873787303981039,1,0
873803764384544,9,0
873812092613761,6,0
873824690279046,1,0
873826779708275,1,0
873836661975270,17,0
873843760561680,3,0
873856755628552,5,0
873869154260160,1,0
873874005455958,128,0
873876140363155,7,0
873876941791341,8,0
873899962325585,93,0
873911343823872,3,0
873916834137483,1,0
873919554153272,3,0
873920552519465,1,0
873921172541870,1,0
873922607443501,3,0
873927442945812,2,0
873928373845622,4,0
873931320390207,12,0
873935118699764,2,0
873935958369431,3,0
873936345145743,2,0
873937722331364,1,0
873940019975124,2,0
873943133691342,2,0
873949915944901,16,0
873953932231310,8,0
873957594775245,2,0
873961742650102,11,0
873962008884241,3,0
873962576449876,1,0
873967045123076,8,0
873967173787475,6,0
873975819462908,1,0
873976384052655,1,0
873977689266193,2,0
873978027158035,1,0
873980320580092,6,0
873984573830680,9,1
873995989254430,9,0
873998110014749,1,0
874005416778343,2,0
874009217490953,1,0
874009949991617,1,0
874037850984071,2,0
874044141575433,12,0
874044664548583,2,0
874047900825289,10,0
874051587492413,1,0
874054571158434,1,0
874054839055081,2,0
874068847754505,1,0
874069202624331,3,0
874071813401032,1,0
874075557278968,1,0
874081239067615,6,0
874096091756179,1,0
874105265635037,8,0
874114454033722,1,0
874122165862072,1,0
874126651774117,9,0
874138163091898,1,0
874155214429846,4,0
874173968516646,1,0
874176086874234,1,0
874182040557955,3,0
874185338066832,9,0
874187868579787,2,0
874190147935852,1,0
874193659750787,17,0
874194080785602,1,0
874195460095382,3,0
874197179357013,6,0
874198213341005,15,0
874205159507976,13,0
874220746357007,1,0
874230106150755,1,0
874233443119290,7,0
874235679876709,1,0
874241031909108,3,0
874242439353707,1,0
874244979990543,7,0
874249059454688,2,0
874249928038456,1,0
874250689011685,1,0
874254970400906,31,0
874257961557728,1,0
874269275166475,2,0
874284168764021,7,0
874288879090122,2,0
874297807942089,11,0
874298529716113,6,0
874299486685185,1,0
874303883664206,7,0
874306611894592,2,0
874307303579542,11,0
874330278309688,1,0
874330422931977,1,0
874334525839717,3,0
874336325159680,2,0
874341295636924,9,0
874343994060665,10,0
874345657506593,2,0
874356496659324,2,0
874359217171918,1,0
874363906423100,25,0
874365755227387,8,1
874366371766372,12,0
874372371860211,2,0
874374364477858,83,0
874381681237065,4,0
874388110768732,41,0
874393266662643,2,0
874394326875855,2,0
874398272627438,4,0
874398609151731,1,0
874406673510079,3,0
874409238315747,1427,0
874415533830747,7,0
874418445086109,1,0
874420018839894,1,0
874432415552776,25,0
874437541532203,25,0
874441940004374,10,0
874443209077886,15,0
874447835841238,3,0
874449550042669,2,0
874454703372913,1,0
874455265903846,2,0
874460919184567,5,0
874462520972958,1,0
874478709045632,1,0
874485146475947,16,0
874485540344662,1,0
874487461198894,15,0
874503894149599,2,0
874519562345434,3,0
874524582471576,2,0
874527523213620,1,0
874531818165722,7,0
874540419876174,1,0
874545691393030,5,0
874551877944800,2,0
874558471514383,1,0
874564189321234,2,0
874573319988725,4,0
874575987951415,1,0
874576057209744,1,0
874576148906427,12,0
874576701275392,1,0
874587045290651,1,0
874587854676713,7,0
874591791117903,1,0
874592512973834,4,0
874594927722817,1,0
874610221002291,2,0
874611435470640,5,0
874614859440651,5,0
874620504377751,4,0
874622590774206,2,0
874625807330348,2,0
874626261474761,2,0
874633969914079,6,0
874635031977128,2,0
874638076408148,11,0
874640120850528,1,0
874650532551878,2,0
874652944269126,1,0
874661299835151,24,0
874663060958044,303,0
874668105868756,2,0
874670625075087,13,0
874670827944165,1,0
874671467998989,8,0
874677279627850,6,0
874680370679625,18,0
874692925050181,10,0
874700059940314,1,0
874701397585501,8,0
874702095641230,2,0
874709794574683,2,0
874715593647856,1,0
874720229691921,1,0
874723301110386,1,0
874726520217885,7,0
874727035082277,2,0
874728623018150,1,0
874739932766105,8,0
874741626036065,4,0
874742187860394,9,0
874742453199888,18,0
874753044240696,1,0
874753763139544,1,0
874755638703333,2,0
874763223113354,3,0
874766051621453,2,0
874766200178801,1,0
874774931223009,6,0
874775760609017,1,0
874781833980214,30,0
874789611286327,1,0
874793490820344,4,0
874794562289243,2,0
874798847527105,8,0
874799482414074,1,0
874799767853935,1,0
874803387680330,1,0
874808909294042,2,0
874811203590207,63,0
874812413461026,7,0
874813253001407,2,0
874813744052120,21,0
874818109583499,1,0
874819831622802,4,0
874820470083238,1,0
874825333142538,5,0
874825387318278,1,0
874826484783267,1,0
874829445109420,10,0
874857533195759,2,0
874857644892271,3,0
874860381227908,1,0
874864438304449,1,0
874864925225016,2,0
874865597475598,7,1
874865929686024,11,0
874876824834648,2,0
874881295565715,1,0
874882041745338,2,0
874884564051512,1,0
874885526532248,1,0
874889468738273,1,0
874889833495778,485,0
874891203273834,1,0
874892754126344,1,0
874892900761926,1,0
874896131186465,2,0
874897159053531,1,0
874898104396228,9,0
874900069786587,8,0
874908548555742,1,0
874940553388830,8,0
874941037266045,1,0
874957262586733,1,0
874959410300576,5,0
874965254507818,18,0
874977045435961,6,1
874984922333802,9,0
874990477098139,1,0
874991820253798,4,0
874996450207501,1,0
875011051769691,1,0
875011207281934,10,0
875019128831148,1,0
875030463894388,2,0
875030610374511,1,0
875038121518354,2,0
875051947793039,20,1
875052171078624,4,0
875053765099509,1,0
875065598074627,2,0
875067578979094,1,0
875070502806525,2,0
875071983381028,6,0
875074947230957,2,0
875084162876552,6,0
875085220101618,10,0
875088999184097,5,0
875089801202858,16,1
875091677913149,13,0
875103986627150,1,0
875104047630823,1,0
875104346788777,41,0
875105905051434,3,0
875108706756855,16,0
875111423254193,2,0
875114148860565,2,0
875115192729699,5,0
875115271231573,2,0
875115793693848,19,0
875126956855800,1,0
875127654160209,2,0
875135757734102,4,0
875137402508054,4,0
875138350797428,5,1
875141265204083,1,0
875141766899068,2,0
875146995801298,2,0
875147377301449,1,0
875148007975867,2,0
875160684835543,7,0
875166626083320,1,0
875172821028053,6,0
875177686511758,7,0
875178459229454,7,0
875186561458578,5,0
875187905839728,2,0
875193227529846,1,0
875196803248380,13,0
875199997708806,1,0
875200332578089,3,1
875202140563323,17,0
875210079571683,15,1
875215430091149,460,0
875228898381136,3,0
875232901057747,65,0
875240475926333,1,0
875246229807302,6,0
875248790656231,9,0
875252179096793,1,0
875253361636786,1,0
875258956270627,1,0
875263665684700,6,0
875269520243661,2,0
875271649392614,4,0
875273523275536,5,0
875274159438322,1,0
875274716468647,2,0
875276012281307,2,0
875279582160579,1,0
875280332980846,1,0
875282705710373,1,0
875282999013676,1,0
875286857556928,3,0
875287733983706,1,0
875293070554337,5,0
875293940902326,8,0
875296932502642,2,0
875299211147527,2,0
875299889895620,1,0
875306415474538,2,0
875311419315701,1,0
875312256969928,1,0
875314186993879,8,0
875315274029181,1,0
875317954992786,52,0
875321825890852,1,0
875330250267627,13,0
875330503618788,2,0
875335714354828,1,0
875337540810794,7,0
875339682813457,2,0
875348572117747,8,0
875355536694331,1,0
875367775661675,18,0
875368309697389,26,0
875369600008121,2,0
875372597812906,15,1
875376386410313,1,0
875391959483981,7,0
875395804654528,8,0
875399072649815,2,0
875403803557460,2,0
875405971393280,10,0
875418756877353,15,1
875422943774300,2,0
875427421954230,1,0
875429131938412,1,0
875436972688292,1,0
875440648852020,2,0
875446099849020,12,0
875448322751917,2,0
875452403265979,3,0
875456292624132,1,0
875458164526931,1,0
875458453092068,1,0
875458652637417,6,0
875462473355339,10,0
875464499322596,1,0
875465247693735,1,0
875466083443391,10,0
875472898224603,2,0
875473744228760,2,0
875489665212510,3,0
875491619595136,1,0
875491976703547,1,0
875492865707697,11,1
875506500384656,6,0
875508381341707,1,0
875521983004444,9,0
875527060236137,3,0
875528947364728,2,0
875540675638507,2,0
875542902556550,2,0
875543053606870,1,0
875544062193775,3,0
875544261895045,1,0
875554779578968,10,0
875565138588236,2,0
875569429827164,2,0
875569921383268,4,0
875589644114023,1,0
875593297575360,2,0
875594060651162,7,1
875601333397420,9,0
875606819673629,8,0
875607747839069,13,0
875610884717115,3,0
875619331194152,3,0
875647055892648,2,0
875652531832348,2,0
875672006159222,1,0
875672986183350,2,0
875674327580702,1,0
875686905526327,8,0
875705556715760,3,0
875708898423527,1,0
875709724895031,6,0
875714522023163,13,0
875721681970379,12,0
875722234546547,1,0
875722784904177,1,0
875727371003326,2,0
875731660361027,2,0
875749098730109,3,0
875752082662081,1,0
875753124287073,1,0
875753551144271,4,0
875757351754745,3,0
875763783449883,4,0
875765724311088,10,0
875773201343171,1,0
875773680242968,1,0
875775578049740,7,0
875775783680078,1,0
875778457983715,8,0
875781391164872,1,0
875782716045909,1,0
875784265963866,2,0
875784824125643,4,0
875785350672674,1,0
875791853252861,1,0
875795863732523,1,0
875798027371217,7,0
875804109128341,10,0
875808886139451,1,0
875811544452750,2,0
875816288795279,1,0
875817721065622,4,0
875818504854961,1,0
875819300173686,3,0
875819616775898,223,0
875822373164271,2,0
875834116817452,1,0
875843156814422,1,0
875851762814100,16,1
875865921974451,3,0
875874975724068,1,0
875886730036787,1,0
875893026731303,2,0
875896014795754,9,0
875898750962805,16,0
875898756979058,1,0
875899956799345,39,0
875911652363516,15,0
875922593318604,1,0
875925415457018,1,0
875926671459138,3,0
875940667661196,1,0
875948735832225,1,0
875954478267154,4,0
875966937456111,55,0
875969903667928,2,0
875976191523629,1,0
875981091447764,1,0
875982661322976,2,0
875987566856367,2,0
875988107787730,1,0
875994254323433,8,0
876002217177714,4,0
876009072104869,1,0
876011099126957,8,1
876016008036565,3,0
876018947183343,1,0
876022508498329,2,0
876030724950879,5,0
876039257537282,1,0
876053141608066,9,1
876053364113145,1,0
876056253419260,8,0
876063283536513,1,0
876063959515181,1,0
876069281605713,1,0
876070726143344,1,0
876082303167762,1,0
876085591440358,6,1
876092757178435,1,0
876102827710085,3,0
876104133066096,1,0
876113820449547,1,0
876118930709985,1,0
876119856138462,6,0
876121601595590,1,0
876122200341444,1,0
876126345164087,1,0
876134159599724,2,0
876150366556667,1,0
876157494021952,1,0
876159937244047,9,0
876160648272398,10,0
876166451663210,1,0
876173468634934,1,0
876181209025455,3,0
876183901650118,1,0
876186449936164,15,0
876186780205027,5,0
876189147251531,3,0
876191710516460,9,0
876192107581894,1,0
876197264283840,2,0
876212223657207,1,0
876214840051609,16,1
876217406122302,4,0
876222676916327,3,1
876224119487637,1,0
876226331864519,2,0
876232055815935,1,0
876245025174431,2,0
876250779897943,1,0
876257597173940,1,0
876259039374927,9,0
876261215500203,1,0
876265984903188,2,0
876275375641830,7,0
876279735714825,2,0
876280802552662,1113,0
876282005219101,2,0
876282968249713,2,0
876288718511390,1,0
876293701494579,1,0
876302553441849,1,0
876319163460074,6,0
876331085306591,6,0
876338147286195,12,0
876339774868048,4,0
876340013142537,1,0
876345242815002,1,0
876346228445911,1,0
876347494037668,7,0
876352566369062,2,0
876354623208435,1,0
876357800874139,8,0
876359158627500,1,0
876387655152930,1,0
876393663248171,28,0
876399171634215,113,0
876399923572653,2,0
876400826712197,1,0
876415495811206,1,0
876420750865453,6,0
876441660277680,2,0
876441809163958,3,0
876441907952701,1,0
876445049772419,2,0
876453846166815,1,0
876456384849273,2,0
876470445809327,18,0
876471131815029,14,0
876478121333591,1,0
876493676316562,1,0
876499441763067,1,0
876502328484711,18,0
876510834609429,3,0
876514504513003,2,0
876517611803053,6,0
876523651213156,5,0
876523666990562,6,0
876525814418956,11,0
876528353528577,6,1
876533569468810,1,0
876541803759969,21,0
876542283687281,1,0
876543632165203,9,0
876546369799018,2,0
876549543480463,3,0
876551649226002,1,0
876557371858574,1,0
876570200678101,3,0
876575343610347,1,0
876582365614262,3,0
876586102448541,4,0
876591598133444,1,0
876593101514928,4,0
876601804930190,2,0
876603378479658,2,0
876606664524252,6,0
876611418396084,2,0
876614951319337,3,0
876617528621254,2,0
876618991288193,1,0
876621742230597,13,0
876623416398609,1,0
876624774848370,2,0
876625805912361,5,0
876630789737139,2,0
876647492620517,5,0
876666276065201,2,0
876674380572412,2,0
876679806334152,24,0
876681488048000,6,0
876683095068867,2,0
876687143075125,2,0
876693190237265,2,0
876695098844453,9,0
876698649451673,5,0
876701517677752,1,0
876706732876693,1,0
876711709160171,2,0
876714693853823,1,0
876716520798416,2,0
876717425314362,4,0
876719577875123,1,0
876720675328366,1,0
876722296696118,32,0
876730103521466,74,0
876730151503930,1,0
876731689519004,9,0
876731780132539,1,0
876731783008994,5,0
876734428419901,2,0
876744885774926,1,0
876752906444682,12,1
876761045888204,2,0
876767017919847,25,0
876768608167549,1,0
876774456489660,1,0
876776162292867,10,0
876782377191813,4,0
876795250203226,7,0
876795600034238,5,0
876796867741659,1,0
876803360838894,1,0
876813195130916,2,0
876815491223761,3,0
876816288505325,1,0
876818443263872,4,0
876821680757375,1,0
876821827737131,5,0
876828975363657,10,0
876837793743119,4,0
876842367460308,1,0
876844192635513,4,0
876850862771884,1,0
876851541798917,3,0
876852577919755,1,0
876856044279295,17,0
876858806457085,2,0
876859787864843,2,0
876867217056313,2,0
876877255050222,4,0
876884534656183,2,0
876888668177287,1,0
876890902750806,2,0
876892989653712,1,0
876895548273052,1,0
876900681115147,1,0
876908186945109,10,0
876908752182640,3,0
876916749551726,8,0
876917071750886,7,0
876921701086815,1,0
876931291956124,3,0
876934869148569,2,0
876942039803583,5,0
876948591475725,3,0
876949343845293,1,0
876950434674302,6,0
876952328995589,6,0
876956616995930,2,0
876964179614086,2,0
876969533846421,1,0
876974241769425,3,0
876986897228339,5,0
876987511706558,8,0
876991502771063,8,1
877000161801206,12,0
877008723550068,5,0
877016254095739,7,0
877024502917495,5,0
877027481310546,2,0
877028295263516,7,0
877028836455869,6,0
877031689515439,4,0
877036183016742,1,0
877039532952827,1,0
877060382236224,2,0
877062611443548,2,0
877066294305993,26,0
877079552908398,42,0
877085757364129,3,0
877111404015469,3,0
877111606604857,2,0
877115579393146,22,0
877118066906723,5,1
877123622088475,1,0
877129841955846,1,0
877141261413345,9,0
877144925603062,2,0
877146717283543,2,0
877147773017202,2,0
877154188769376,3,0
877164951819447,2,0
877174730999747,1,0
877176069066261,1,0
877180254617093,8,0
877199033876619,1,0
877205745209016,7,0
877206265399209,10,1
877208256595660,1,0
877208886853633,7,0
877213833637829,1,0
877219494427469,5,1
877220935924889,6,1
877226491471735,1,0
877227763250987,1,0
877228537523991,1,0
877229879094888,4,0
877242524919509,3,0
877253816550315,12,0
877259219873397,4,0
877262824073899,29,1
877263872363404,2,0
877268168251689,6,0
877269369456906,4,0
877273912279413,1,0
877275359537522,3,0
877275985969642,1,0
877277960064794,7,0
877285157154505,1,0
877285233877109,1,0
877301834382878,2,0
877309993181475,2,0
877310169601153,13,0
877330888928586,1,0
877339707425229,1,0
877341449677191,2,0
877343732136793,2,0
877359200971470,1,0
877361790056017,6,0
877362504302099,1,0
877370935052178,1,0
877373197003904,1,0
877373662752622,6,0
877376007509155,16,0
877377445210975,1,0
877378741269330,9,0
877382770245929,2,0
877383160167506,10,0
877384001870900,1,0
877384572349670,1,0
877390612084540,3,0
877402887650771,12,0
877403311805526,1,0
877414144696483,13,0
877423559272064,1,0
877425614915556,4,0
877428236907369,10,0
877430244410226,1,0
877431461663424,9,0
877438312073292,6,0
877443752794674,12,0
877444612157613,2,0
877445683439882,11,0
877445810136061,2,0
877449303476786,6,0
877470197682831,1,0
877474023964998,9,0
877482503620783,2,0
877482868955789,9,0
877483134235282,1,0
877504620077648,1,0
877506106987627,3,0
877508734684693,1,0
877511678867881,3,0
877511812083485,9,0
877514064866872,8,0
877520205795790,3,0
877524468512175,8,1
877527185225598,1,0
877532951018595,6,0
877541217829869,2,0
877541807666242,1,0
877542032130331,7,1
877549133459031,2,0
877550746698217,1,0
877553195432530,6,0
877566721908339,4,0
877568858517054,1,0
877572138675087,2,0
877574258256011,2,0
877588721004589,10,0
877590325264417,1,0
877594369678757,1,0
877594987729513,1,0
877596545886039,35,0
877602537113853,3,0
877604506967002,3,0
877605263585226,2,0
877611624014495,11,0
877617876706319,1,0
877623896115837,3,0
877624343746269,13,0
877627237767333,3,0
877633779385143,1,0
877636119582386,14,0
877636838977063,3,0
877643168696543,9,0
877643174808565,2,0
877645178875725,1,0
877647133659037,1,0
877652172330678,4,0
877652958575359,1,0
877654534305788,4,0
877659860075233,1,0
877663296107417,9,0
877664107241865,3,0
877664858154503,30,0
877669261568850,6,0
877673853437389,2,0
877674512608860,5,0
877691647157997,1,0
877694921551930,1,0
877696810180728,2,0
877698166180237,16,0
877702984489373,1,0
877702989658362,2,0
877704981819815,1,0
877709518490654,9,0
877714194323055,2,0
877719027364529,1,0
877721457871464,2,0
877730190230665,1,0
877730252908843,5,0
877731032378816,1,0
877734624112402,19,0
877746238964112,1,0
877752800323255,1,0
877757406471831,31,0
877762579693370,2,0
877769895825168,4,0
877771783236137,5,0
877773008889877,7,0
877780620920250,2,0
877784454259415,2,0
877791333748806,8,0
877794585329350,2,1
877795046879853,5,0
877795487614101,1,0
877795518715563,1,0
877799290929792,6,0
877804339930807,1,0
877808846861261,1,0
877818111456225,11,0
877826097271111,2,0
877828415089140,1,0
877838847266051,11,0
877845217399344,4,0
877855251880737,1,0
877855390979827,2,0
877857156676431,4,0
877864635546461,1,0
877865329538139,1,0
877868113081691,3,0
877869490862390,4,0
877873261604551,12,0
877876099300732,2,0
877879923665542,1,0
877885987190279,7,0
877889410349925,1,0
877890897465365,1,0
877893330758680,2,0
877893822862059,17,0
877893974176582,8,0
877898190253922,2,0
877899489286286,9,0
877900771288693,7,0
877903536139539,3,0
877911832897990,4,0
877920366186639,2,0
877924066191466,1,0
877930254313127,2,0
877944414471450,1,0
877958506789293,7,0
877965794786440,12,1
877969416638308,1,0
877970995653341,2,0
877976369098470,3,0
877976877946930,1,0
877978347582006,35,1
877980041699185,1,0
877981806900998,9,0
877982898394393,6,0
877984474238638,1,0
877991700488080,1,0
877993370282123,2,0
877998838591513,1,0
878003589881768,1,0
878006288039577,2,0
878013276348242,3,0
878023256551846,10,0
878023657996660,1,0
878024680844100,1,0
878039062749706,2,0
878049806019064,2,0
878057402475332,6,1
878065748432903,2,0
878067863266551,7,0
878076629188698,2,0
878080308525254,9,1
878085801361359,1,0
878101731351539,2,0
878117541329869,1,0
878118916872405,1,0
878119743032880,6,0
878122676795882,1,0
878125147789473,3,0
878126280878696,9,0
878134262918136,22,0
878134723080724,1,0
878135594093170,1,0
878135912937364,2,0
878136348445691,1,0
878143402671698,1,0
878157331204094,1,0
878157591083033,8,0
878162053156721,7,0
878163698636141,2,0
878185564281732,2,0
878189636124915,2,0
878191409255732,1,0
878192784969251,90,0
878194418670098,1,0
878205078217324,1,0
878206942008890,8,0
878207848485127,6,0
878209980382172,1,0
878214913388971,2,0
878217997561006,4,0
878220912469263,1,0
878223047850097,4,0
878230104958213,2,0
878230562521447,7,0
878231578900616,8,0
878231613685974,9,0
878231717718583,1,0
878232065551730,11,0
878239864930640,2,0
878249497327459,28,0
878263244565508,2,0
878264567225555,1,0
878267783538527,6,0
878286346295432,4,0
878297723617218,1,0
878297906966046,9,0
878301848602299,1,0
878304377436026,2,0
878307610774160,1,0
878311713791023,16,0
878312766373663,2,0
878318649034084,3,0
878320543394096,7,0
878325049910736,1,0
878326906355314,8,0
878341138994573,26,0
878350197717097,8,0
878356719321214,1,0
878356900045060,1,0
878358775102863,2,0
878361685993343,2,0
878362319709407,4,0
878364637761635,257,0
878365527878173,1,0
878367963003006,8,0
878375328422154,1,0
878376039560015,2,0
878378635221202,3,0
878386998202145,1,0
878387144782042,7,0
878400138364216,7,0
878408355663351,4,0
878408615207319,2,0
878413274143580,11,0
878414673564921,3,0
878416456130855,13,0
878425309192934,18,0
878432007307540,2,0
878436185572375,16,0
878440324651169,1,0
878440510106081,2,0
878442121334006,1,0
878445673573289,2,0
878447247420040,1,0
878447812821476,9,0
878449023767836,2,0
878458325120931,3,0
878458881010487,2,0
878460365225063,1,0
878465146733568,1,0
878470684547891,2,0
878476487481830,75,0
878477684130007,2,0
878487575980231,2,0
878491736180561,2,0
878493255510862,12,0
878500947823703,5,0
878516179493968,9,0
878518688510374,14,0
878520704318727,1,0
878531078600436,7,0
878533132063213,213,0
878537971076788,1,0
878538086132606,2,0
878538367870062,1,0
878543992563043,10,0
878546367910117,1,0
878552794641433,4,0
878555186521570,2,0
878560680518154,1,0
878563727414088,2,0
878574696983144,1,0
878576870961856,2,0
878578327407472,4,0
878598164372829,1,0
878600194026210,7,0
878600553571841,1,0
878605245702884,6,0
878610697047959,1,0
878610993089316,2,0
878615300048583,8,0
878622576426439,8,0
878624966604807,1,0
878625644411655,2,0
878628112362299,4,0
878629984926254,1,0
878645063785887,1,0
878659132980937,5,0
878660726885302,3,0
878665031776254,8,0
878669592602334,1,0
878673500445905,15,0
878676012722185,7,0
878680913497163,2,0
878682256173659,10,0
878684731087392,1,0
878691924348308,1,0
878694836561658,4,0
878696387600626,15,0
878700402965202,2,0
878703662976814,3,0
878705577141115,1,0
878714828813252,2,0
878719077082360,18,0
878722689320790,2,0
878722708274627,1,0
878738071528761,9,0
878748183684745,10,0
878752599394509,5,0
878753034238218,1,0
878754390174457,3,0
878754872545075,3,0
878763571170661,1,0
878767924905448,1,0
878783241630970,7,0
878783437418424,5,0
878797778431870,12,1
878800824344446,1,0
878816718549645,8,0
878819632603559,1,0
878820365154464,1,0
878821995215461,2,0
878822517122759,1,0
878823518003425,3,0
878826801830047,1,0
878830099422302,7,0
878833939675344,2,0
878836059583453,2,0
878844876595291,8,1
878851195705351,5,0
878861025240394,14,0
878861944854652,1,0
878870556825662,1,0
878878411321302,1,0
878878770129905,1,0
878881173920273,5,0
878883623835391,2,0
878885650205859,3,0
878898936468720,11,0
878900544199517,11,0
878905070591253,91,0
878909196295005,5,0
878912989970107,3,0
878916174078146,1,0
878918983668340,7,0
878920347795758,1,0
878926464424174,1,0
878929399669998,4,0
878930498464007,4,0
878932854576996,1,0
878948407989965,2,0
878950304640547,2,0
878952566599721,2,0
878957658973758,20,0
878958471425081,11,0
878961757714291,16,0
878965250020647,1,0
878969240423206,7,0
878969263884347,23,0
878976000560126,3,0
878980223668275,2,0
878980508022390,4,0
878995348268870,1,0
878996797935624,1,0
879013367119416,6,0
879014799633126,10,0
879015207017886,4,0
879017072101554,6,0
879020878969270,7,0
879034556688707,1,0
879044471715718,1,0
879044814047571,3,0
879047198951311,13,0
879050150503285,1,0
879056195028209,3,0
879057934645124,1,0
879062496753661,3,0
879067255136046,1,0
879067287670963,1,0
879072401316170,2,0
879086734315354,2,0
879105241758960,12,0
879106798851081,14,0
879110188555674,8,0
879119088940727,4,0
879121551394316,2,0
879125404508600,1,1
879125941695462,2,0
879128634654144,7,0
879130308162817,2,0
879130383039629,5,0
879132327567405,58,0
879132477908991,1,0
879133840681920,10,0
879139381276248,13,0
879139863302123,1,0
879140065281896,9,0
879144536563292,1,0
879161025891086,2,0
879168513212804,21,0
879169592135183,11,0
879171149244378,48,0
879176295379810,2,0
879179933264169,1,0
879187636537111,2,0
879193661184177,7,1
879197887164084,1,0
879200704340908,6,0
879205308481152,1,0
879208819123987,1,0
879209379376513,1,0
879209629063524,2,0
879211097710941,6,0
879212095887447,1,0
879213781750712,7,0
879221452569415,1,0
879221576260689,3,0
879229076942914,10,1
879230239023461,1,0
879233725317921,4,0
879240207695754,3,0
879242145038437,11,0
879243605497599,1,0
879252268845040,1,0
879255313594468,1,0
879256022458428,1,0
879257466175116,2,0
879259157781320,1,0
879259420393712,2,0
879259869731899,1,0
879260439717283,1,0
879260598859118,3,0
879263966945539,1,0
879272786966912,2,0
879273479354045,6,0
879274789060462,1,0
879274955568080,3,0
879283609436123,32,0
879283776485753,2,0
879286278773773,2,0
879287148370885,1,0
879293253994611,5,0
879297881597148,2,0
879302903910841,9,0
