record_type,packet_id,timestamp_us,ts_sec,ts_usec,flow_id,direction,ip_version,src_ip,dst_ip,src_port,dst_port,protocol,pkt_len,ip_len,payload_len,ttl_or_hop_limit,has_tcp,has_udp,has_icmp,tcp_seq,tcp_ack,tcp_flags,tcp_fin,tcp_syn,tcp_rst,tcp_psh,tcp_ack_flag,tcp_urg,tcp_ece,tcp_cwr,tcp_window,tcp_header_len,udp_len,icmp_type,icmp_code,l7_proto,flow_iat_us,direction_iat_us,packet_label
packet,8668017,1499262972836476,1499262972,836476,1207911264501048,0,4,172.16.0.1,192.168.10.50,60468,80,6,60,40,0,62,1,0,0,791592484,0,4,0,0,1,0,0,0,0,0,0,20,0,0,0,2,2,2,0
packet,8668024,1499262972836531,1499262972,836531,1207911264501048,1,4,192.168.10.50,172.16.0.1,80,60468,6,66,52,0,64,1,0,0,1085705581,791592485,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,55,11293,0
packet,8668035,1499262972837446,1499262972,837446,1207911264501048,0,4,172.16.0.1,192.168.10.50,60468,80,6,60,40,0,62,1,0,0,791592484,0,4,0,0,1,0,0,0,0,0,0,20,0,0,0,2,915,970,0
packet,8668200,1499262972849484,1499262972,849484,1207911264501048,0,4,172.16.0.1,192.168.10.50,60468,80,6,60,40,0,62,1,0,0,791592485,0,4,0,0,1,0,0,0,0,0,0,20,0,0,0,2,12038,12038,0
packet,8668813,1499262972894736,1499262972,894736,1240123027934908,1,4,192.168.10.50,172.16.0.1,80,60604,6,4410,4396,4344,64,1,0,0,185507522,1375722768,16,0,0,0,0,1,0,0,0,235,32,0,0,0,0,133210,133210,1
packet,8668814,1499262972894896,1499262972,894896,1240123027934908,1,4,192.168.10.50,172.16.0.1,80,60604,6,7306,7292,7240,64,1,0,0,185511866,1375722768,16,0,0,0,0,1,0,0,0,235,32,0,0,0,0,160,160,1
packet,8668815,1499262972894981,1499262972,894981,1240123027934908,1,4,192.168.10.50,172.16.0.1,80,60604,6,77,63,11,64,1,0,0,185519106,1375722768,25,1,0,0,1,1,0,0,0,235,32,0,0,0,0,85,85,1
packet,8621446,1499262954963979,1499262954,963979,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,74,60,0,62,1,0,0,3842694263,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8621452,1499262954964032,1499262954,964032,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,74,60,0,64,1,0,0,2542017856,3842694264,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,53,0,0
packet,8668993,1499262972908479,1499262972,908479,1240123027934908,0,4,172.16.0.1,192.168.10.50,60604,80,6,66,52,0,62,1,0,0,1375722768,185510418,16,0,0,0,0,1,0,0,0,274,32,0,0,0,0,13498,146986,0
packet,8668994,1499262972908482,1499262972,908482,1240123027934908,0,4,172.16.0.1,192.168.10.50,60604,80,6,66,52,0,62,1,0,0,1375722768,185513314,16,0,0,0,0,1,0,0,0,319,32,0,0,0,0,3,3,0
packet,8668995,1499262972908483,1499262972,908483,1240123027934908,0,4,172.16.0.1,192.168.10.50,60604,80,6,66,52,0,62,1,0,0,1375722768,185513314,20,0,0,1,0,1,0,0,0,319,32,0,0,0,0,1,1,1
packet,8621593,1499262954974955,1499262954,974955,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,66,52,0,62,1,0,0,3842694264,2542017857,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,10923,10976,0
packet,8621594,1499262954974956,1499262954,974956,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,391,377,325,62,1,0,0,3842694264,2542017857,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,1,1,0
packet,8621602,1499262954975023,1499262954,975023,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,66,52,0,64,1,0,0,2542017857,3842694589,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,67,10991,0
packet,8669321,1499262972933470,1499262972,933470,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,74,60,0,62,1,0,0,1336303916,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8669329,1499262972933536,1499262972,933536,1194476056768572,1,4,192.168.10.50,172.16.0.1,80,60954,6,74,60,0,64,1,0,0,4230776663,1336303917,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,66,0,0
packet,8669495,1499262972946479,1499262972,946479,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,66,52,0,62,1,0,0,1336303917,4230776664,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,12943,13009,0
packet,8669512,1499262972947487,1499262972,947487,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,463,449,397,62,1,0,0,1336303917,4230776664,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,1008,1008,0
packet,8669518,1499262972947549,1499262972,947549,1194476056768572,1,4,192.168.10.50,172.16.0.1,80,60954,6,66,52,0,64,1,0,0,4230776664,1336304314,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,62,14013,0
packet,8669623,1499262972955482,1499262972,955482,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,74,60,0,62,1,0,0,2560491361,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,995984,995984,0
packet,8622551,1499262955046986,1499262955,46986,1046228996765195,0,4,172.16.0.1,192.168.10.50,54896,80,6,74,60,0,62,1,0,0,533715441,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8622553,1499262955047032,1499262955,47032,1046228996765195,1,4,192.168.10.50,172.16.0.1,80,54896,6,74,60,0,64,1,0,0,1025572778,533715442,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,46,0,0
packet,8622655,1499262955055293,1499262955,55293,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,2962,2948,2896,64,1,0,0,2542017857,3842694589,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,80270,80270,1
packet,8622656,1499262955055327,1499262955,55327,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,4410,4396,4344,64,1,0,0,2542020753,3842694589,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,34,34,1
packet,8622657,1499262955055374,1499262955,55374,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,1514,1500,1448,64,1,0,0,2542025097,3842694589,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,47,47,0
packet,8622658,1499262955055572,1499262955,55572,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,2962,2948,2896,64,1,0,0,2542026545,3842694589,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,198,198,1
packet,8622660,1499262955055759,1499262955,55759,762561461029403,1,4,192.168.10.50,172.16.0.1,80,54740,6,77,63,11,64,1,0,0,2542029441,3842694589,25,1,0,0,1,1,0,0,0,235,32,0,0,0,2,187,187,0
packet,8622672,1499262955056984,1499262955,56984,1046228996765195,0,4,172.16.0.1,192.168.10.50,54896,80,6,66,52,0,62,1,0,0,533715442,1025572779,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,9952,9998,0
packet,8622684,1499262955057997,1499262955,57997,1046228996765195,0,4,172.16.0.1,192.168.10.50,54896,80,6,396,382,330,62,1,0,0,533715442,1025572779,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,1013,1013,0
packet,8622689,1499262955058017,1499262955,58017,1046228996765195,1,4,192.168.10.50,172.16.0.1,80,54896,6,66,52,0,64,1,0,0,1025572779,533715772,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,20,10985,0
packet,8622787,1499262955065986,1499262955,65986,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,66,52,0,62,1,0,0,3842694589,2542020753,16,0,0,0,0,1,0,0,0,274,32,0,0,0,2,10227,91030,0
packet,8622794,1499262955066970,1499262955,66970,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,66,52,0,62,1,0,0,3842694589,2542023649,16,0,0,0,0,1,0,0,0,319,32,0,0,0,2,984,984,0
packet,8622795,1499262955066973,1499262955,66973,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,66,52,0,62,1,0,0,3842694589,2542026545,16,0,0,0,0,1,0,0,0,364,32,0,0,0,2,3,3,0
packet,8622796,1499262955066974,1499262955,66974,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,66,52,0,62,1,0,0,3842694589,2542029441,16,0,0,0,0,1,0,0,0,410,32,0,0,0,2,1,1,0
packet,8622797,1499262955066975,1499262955,66975,762561461029403,0,4,172.16.0.1,192.168.10.50,54740,80,6,66,52,0,62,1,0,0,3842694589,2542029441,20,0,0,1,0,1,0,0,0,410,32,0,0,0,2,1,1,0
packet,8671335,1499262973081764,1499262973,81764,1194476056768572,1,4,192.168.10.50,172.16.0.1,80,60954,6,1514,1500,1448,64,1,0,0,4230776664,1336304314,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,134215,134215,0
packet,8671336,1499262973081804,1499262973,81804,1194476056768572,1,4,192.168.10.50,172.16.0.1,80,60954,6,4410,4396,4344,64,1,0,0,4230778112,1336304314,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,40,40,1
packet,8671337,1499262973081851,1499262973,81851,1194476056768572,1,4,192.168.10.50,172.16.0.1,80,60954,6,2962,2948,2896,64,1,0,0,4230782456,1336304314,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,47,47,1
packet,8671339,1499262973082044,1499262973,82044,1194476056768572,1,4,192.168.10.50,172.16.0.1,80,60954,6,2973,2959,2907,64,1,0,0,4230785352,1336304314,25,1,0,0,1,1,0,0,0,235,32,0,0,0,2,193,193,1
packet,8671492,1499262973094473,1499262973,94473,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,66,52,0,62,1,0,0,1336304314,4230779560,16,0,0,0,0,1,0,0,0,274,32,0,0,0,2,12429,146986,0
packet,8671493,1499262973094476,1499262973,94476,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,66,52,0,62,1,0,0,1336304314,4230781008,16,0,0,0,0,1,0,0,0,296,32,0,0,0,2,3,3,0
packet,8671494,1499262973094477,1499262973,94477,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,66,52,0,62,1,0,0,1336304314,4230783904,16,0,0,0,0,1,0,0,0,342,32,0,0,0,2,1,1,0
packet,8671495,1499262973094478,1499262973,94478,1194476056768572,0,4,172.16.0.1,192.168.10.50,60954,80,6,66,52,0,62,1,0,0,1336304314,4230783904,20,0,0,1,0,1,0,0,0,342,32,0,0,0,2,1,1,0
packet,8623803,1499262955143156,1499262955,143156,1046228996765195,1,4,192.168.10.50,172.16.0.1,80,54896,6,1514,1500,1448,64,1,0,0,1025572779,533715772,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,85139,85139,0
packet,8623804,1499262955143245,1499262955,143245,1046228996765195,1,4,192.168.10.50,172.16.0.1,80,54896,6,7306,7292,7240,64,1,0,0,1025574227,533715772,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,89,89,1
packet,8623805,1499262955143321,1499262955,143321,1046228996765195,1,4,192.168.10.50,172.16.0.1,80,54896,6,1514,1500,1448,64,1,0,0,1025581467,533715772,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,76,76,0
packet,8623806,1499262955143513,1499262955,143513,1046228996765195,1,4,192.168.10.50,172.16.0.1,80,54896,6,1525,1511,1459,64,1,0,0,1025582915,533715772,25,1,0,0,1,1,0,0,0,235,32,0,0,0,2,192,192,1
packet,8623947,1499262955153986,1499262955,153986,1046228996765195,0,4,172.16.0.1,192.168.10.50,54896,80,6,66,52,0,62,1,0,0,533715772,1025575675,16,0,0,0,0,1,0,0,0,274,32,0,0,0,2,10473,95989,0
packet,8623948,1499262955153990,1499262955,153990,1046228996765195,0,4,172.16.0.1,192.168.10.50,54896,80,6,66,52,0,62,1,0,0,533715772,1025578571,16,0,0,0,0,1,0,0,0,319,32,0,0,0,2,4,4,0
packet,8623954,1499262955154979,1499262955,154979,1046228996765195,0,4,172.16.0.1,192.168.10.50,54896,80,6,66,52,0,62,1,0,0,533715772,1025578571,20,0,0,1,0,1,0,0,0,319,32,0,0,0,2,989,989,0
packet,8673839,1499262973268436,1499262973,268436,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,74,60,0,62,1,0,0,3738197500,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8673845,1499262973268530,1499262973,268530,1434400879348174,1,4,192.168.10.50,172.16.0.1,80,33348,6,74,60,0,64,1,0,0,2732861047,3738197501,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,94,0,0
packet,8674025,1499262973282466,1499262973,282466,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,66,52,0,62,1,0,0,3738197501,2732861048,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,13936,14030,0
packet,8674026,1499262973282469,1499262973,282469,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,409,395,343,62,1,0,0,3738197501,2732861048,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,3,3,0
packet,8674035,1499262973282519,1499262973,282519,1434400879348174,1,4,192.168.10.50,172.16.0.1,80,33348,6,66,52,0,64,1,0,0,2732861048,3738197844,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,50,13989,0
packet,8675750,1499262973408736,1499262973,408736,1434400879348174,1,4,192.168.10.50,172.16.0.1,80,33348,6,1514,1500,1448,64,1,0,0,2732861048,3738197844,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,126217,126217,0
packet,8675752,1499262973408824,1499262973,408824,1434400879348174,1,4,192.168.10.50,172.16.0.1,80,33348,6,7306,7292,7240,64,1,0,0,2732862496,3738197844,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,88,88,1
packet,8675755,1499262973409002,1499262973,409002,1434400879348174,1,4,192.168.10.50,172.16.0.1,80,33348,6,1514,1500,1448,64,1,0,0,2732869736,3738197844,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,178,178,0
packet,8675757,1499262973409193,1499262973,409193,1434400879348174,1,4,192.168.10.50,172.16.0.1,80,33348,6,1525,1511,1459,64,1,0,0,2732871184,3738197844,25,1,0,0,1,1,0,0,0,235,32,0,0,0,2,191,191,1
packet,8628135,1499262955473979,1499262955,473979,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,74,60,0,62,1,0,0,2763394897,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8628137,1499262955474018,1499262955,474018,909825981898577,1,4,192.168.10.50,172.16.0.1,80,55702,6,74,60,0,64,1,0,0,113686646,2763394898,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,39,0,0
packet,8675888,1499262973420474,1499262973,420474,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,66,52,0,62,1,0,0,3738197844,2732862496,16,0,0,0,0,1,0,0,0,251,32,0,0,0,2,11281,138005,0
packet,8675896,1499262973421462,1499262973,421462,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,66,52,0,62,1,0,0,3738197844,2732865392,16,0,0,0,0,1,0,0,0,296,32,0,0,0,2,988,988,0
packet,8675897,1499262973421465,1499262973,421465,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,66,52,0,62,1,0,0,3738197844,2732868288,16,0,0,0,0,1,0,0,0,342,32,0,0,0,2,3,3,0
packet,8675898,1499262973421466,1499262973,421466,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,66,52,0,62,1,0,0,3738197844,2732869736,16,0,0,0,0,1,0,0,0,364,32,0,0,0,2,1,1,0
packet,8675899,1499262973421467,1499262973,421467,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,66,52,0,62,1,0,0,3738197844,2732869736,20,0,0,1,0,1,0,0,0,364,32,0,0,0,2,1,1,0
packet,8675909,1499262973422464,1499262973,422464,1434400879348174,0,4,172.16.0.1,192.168.10.50,33348,80,6,60,40,0,62,1,0,0,3738197844,0,4,0,0,1,0,0,0,0,0,0,20,0,0,0,2,997,997,0
packet,8628313,1499262955486964,1499262955,486964,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,66,52,0,62,1,0,0,2763394898,113686647,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,12946,12985,0
packet,8628331,1499262955487982,1499262955,487982,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,438,424,372,62,1,0,0,2763394898,113686647,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,1018,1018,0
packet,8628335,1499262955488029,1499262955,488029,909825981898577,1,4,192.168.10.50,172.16.0.1,80,55702,6,66,52,0,64,1,0,0,113686647,2763395270,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,47,14011,0
packet,8629405,1499262955569219,1499262955,569219,909825981898577,1,4,192.168.10.50,172.16.0.1,80,55702,6,5858,5844,5792,64,1,0,0,113686647,2763395270,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,81190,81190,1
packet,8629406,1499262955569229,1499262955,569229,909825981898577,1,4,192.168.10.50,172.16.0.1,80,55702,6,1514,1500,1448,64,1,0,0,113692439,2763395270,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,10,10,0
packet,8629407,1499262955569278,1499262955,569278,909825981898577,1,4,192.168.10.50,172.16.0.1,80,55702,6,1514,1500,1448,64,1,0,0,113693887,2763395270,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,49,49,0
packet,8629408,1499262955569471,1499262955,569471,909825981898577,1,4,192.168.10.50,172.16.0.1,80,55702,6,2973,2959,2907,64,1,0,0,113695335,2763395270,25,1,0,0,1,1,0,0,0,235,32,0,0,0,2,193,193,1
packet,8629581,1499262955582953,1499262955,582953,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,66,52,0,62,1,0,0,2763395270,113688095,16,0,0,0,0,1,0,0,0,251,32,0,0,0,2,13482,94971,0
packet,8629582,1499262955582957,1499262955,582957,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,66,52,0,62,1,0,0,2763395270,113692439,16,0,0,0,0,1,0,0,0,319,32,0,0,0,2,4,4,0
packet,8629583,1499262955582957,1499262955,582957,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,66,52,0,62,1,0,0,2763395270,113692439,20,0,0,1,0,1,0,0,0,319,32,0,0,0,2,0,0,0
packet,8629584,1499262955582958,1499262955,582958,909825981898577,0,4,172.16.0.1,192.168.10.50,55702,80,6,60,40,0,62,1,0,0,2763395270,0,4,0,0,1,0,0,0,0,0,0,20,0,0,0,2,1,1,0
packet,8679754,1499262973940282,1499262973,940282,233198952324452,0,4,192.168.10.12,162.248.185.53,42528,443,6,66,52,0,64,1,0,0,2695808154,3081807131,16,0,0,0,0,1,0,0,0,3560,32,0,0,0,5,10202572,10240003,0
packet,8679810,1499262973977631,1499262973,977631,233198952324452,1,4,162.248.185.53,192.168.10.12,443,42528,6,66,52,0,243,1,0,0,3081807131,2695808155,16,0,0,0,0,1,0,0,0,1887,32,0,0,0,5,37349,10239921,0
packet,8680946,1499262974959448,1499262974,959448,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,74,60,0,62,1,0,0,2560491361,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,2003966,2003966,0
packet,8680948,1499262974959535,1499262974,959535,1024790222216378,1,4,192.168.10.50,172.16.0.1,80,59132,6,74,60,0,64,1,0,0,1153853941,2560491362,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,87,0,0
packet,8680950,1499262974960096,1499262974,960096,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,66,52,0,62,1,0,0,2560491362,1153853942,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,561,648,0
packet,8680952,1499262974960330,1499262974,960330,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,411,397,345,62,1,0,0,2560491362,1153853942,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,234,234,0
packet,8680954,1499262974960439,1499262974,960439,1024790222216378,1,4,192.168.10.50,172.16.0.1,80,59132,6,66,52,0,64,1,0,0,1153853942,2560491707,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,109,904,0
packet,8680958,1499262974960788,1499262974,960788,1024790222216378,1,4,192.168.10.50,172.16.0.1,80,59132,6,5858,5844,5792,64,1,0,0,1153853942,2560491707,16,0,0,0,0,1,0,0,0,235,32,0,0,0,2,349,349,1
packet,8680959,1499262974960979,1499262974,960979,1024790222216378,1,4,192.168.10.50,172.16.0.1,80,59132,6,5869,5855,5803,64,1,0,0,1153859734,2560491707,24,0,0,0,1,1,0,0,0,235,32,0,0,0,2,191,191,1
packet,8680962,1499262974960987,1499262974,960987,1024790222216378,1,4,192.168.10.50,172.16.0.1,80,59132,6,66,52,0,64,1,0,0,1153865537,2560491707,17,1,0,0,0,1,0,0,0,235,32,0,0,0,2,8,8,0
packet,8680967,1499262974961979,1499262974,961979,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,66,52,0,62,1,0,0,2560491707,1153855390,16,0,0,0,0,1,0,0,0,251,32,0,0,0,2,992,1649,0
packet,8680968,1499262974962112,1499262974,962112,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,66,52,0,62,1,0,0,2560491707,1153858286,16,0,0,0,0,1,0,0,0,296,32,0,0,0,2,133,133,0
packet,8680969,1499262974962379,1499262974,962379,1024790222216378,0,4,172.16.0.1,192.168.10.50,59132,80,6,66,52,0,62,1,0,0,2560491707,1153858286,20,0,0,1,0,1,0,0,0,296,32,0,0,0,2,267,267,0
packet,8632567,1499262955795985,1499262955,795985,885456854745353,0,4,172.16.0.1,192.168.10.50,52046,80,6,74,60,0,62,1,0,0,2977804862,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8632575,1499262955795991,1499262955,795991,885480677667977,0,4,172.16.0.1,192.168.10.50,52056,80,6,74,60,0,62,1,0,0,372855090,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8632589,1499262955796258,1499262955,796258,885480677667977,1,4,192.168.10.50,172.16.0.1,80,52056,6,74,60,0,64,1,0,0,1815517748,372855091,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,267,0,0
packet,8632594,1499262955796290,1499262955,796290,885456854745353,1,4,192.168.10.50,172.16.0.1,80,52046,6,74,60,0,64,1,0,0,3281284786,2977804863,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,305,0,0
packet,8632769,1499262955808985,1499262955,808985,885480677667977,0,4,172.16.0.1,192.168.10.50,52056,80,6,66,52,0,62,1,0,0,372855091,1815517749,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,12727,12994,0
packet,8632797,1499262955809966,1499262955,809966,885480677667977,0,4,172.16.0.1,192.168.10.50,52056,80,6,430,416,364,62,1,0,0,372855091,1815517749,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,981,981,0
packet,8632810,1499262955809988,1499262955,809988,885456854745353,0,4,172.16.0.1,192.168.10.50,52046,80,6,66,52,0,62,1,0,0,2977804863,3281284787,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,13698,14003,0
packet,8632815,1499262955809991,1499262955,809991,885456854745353,0,4,172.16.0.1,192.168.10.50,52046,80,6,371,357,305,62,1,0,0,2977804863,3281284787,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,3,3,0
packet,8683310,1499262984180292,1499262984,180292,233198952324452,0,4,192.168.10.12,162.248.185.53,42528,443,6,66,52,0,64,1,0,0,2695808154,3081807131,16,0,0,0,0,1,0,0,0,3560,32,0,0,0,5,10202661,10240010,0
packet,8683316,1499262984217707,1499262984,217707,233198952324452,1,4,162.248.185.53,192.168.10.12,443,42528,6,66,52,0,243,1,0,0,3081807131,2695808155,16,0,0,0,0,1,0,0,0,1887,32,0,0,0,5,37415,10240076,0
packet,8633959,1499262955891975,1499262955,891975,1016257729923945,0,4,172.16.0.1,192.168.10.50,52176,80,6,74,60,0,62,1,0,0,4028180336,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,0,0,0
packet,8633965,1499262955892027,1499262955,892027,1016257729923945,1,4,192.168.10.50,172.16.0.1,80,52176,6,74,60,0,64,1,0,0,1453831780,4028180337,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,52,0,0
packet,8684998,1499262987507217,1499262987,507217,916502248684512,1,4,192.168.10.50,172.16.0.1,80,57506,6,74,60,0,64,1,0,0,3371851607,2316344674,18,0,1,0,0,1,0,0,0,28960,40,0,0,0,0,16031684,0,1
packet,8684999,1499262987507219,1499262987,507219,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,74,60,0,62,1,0,0,2316344673,0,2,0,1,0,0,0,0,0,0,29200,40,0,0,0,0,2,16031686,0
packet,8685065,1499262987512066,1499262987,512066,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344674,3371851608,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,4847,4847,0
packet,8685074,1499262987512595,1499262987,512595,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,388,374,322,62,1,0,0,2316344674,3371851608,24,0,0,0,1,1,0,0,0,229,32,0,0,0,0,529,529,0
packet,8685080,1499262987512726,1499262987,512726,916502248684512,1,4,192.168.10.50,172.16.0.1,80,57506,6,66,52,0,64,1,0,0,3371851608,2316344996,16,0,0,0,0,1,0,0,0,235,32,0,0,0,0,131,5509,1
packet,8685089,1499262987513262,1499262987,513262,916502248684512,1,4,192.168.10.50,172.16.0.1,80,57506,6,5858,5844,5792,64,1,0,0,3371851608,2316344996,16,0,0,0,0,1,0,0,0,235,32,0,0,0,0,536,536,1
packet,8685091,1499262987513448,1499262987,513448,916502248684512,1,4,192.168.10.50,172.16.0.1,80,57506,6,5869,5855,5803,64,1,0,0,3371857400,2316344996,25,1,0,0,1,1,0,0,0,235,32,0,0,0,0,186,186,1
packet,8685194,1499262987517068,1499262987,517068,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344996,3371854504,16,0,0,0,0,1,0,0,0,274,32,0,0,0,0,3620,4473,0
packet,8685196,1499262987517072,1499262987,517072,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344996,3371855952,16,0,0,0,0,1,0,0,0,296,32,0,0,0,0,4,4,0
packet,8685197,1499262987517073,1499262987,517073,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344996,3371857400,16,0,0,0,0,1,0,0,0,319,32,0,0,0,0,1,1,0
packet,8685199,1499262987518070,1499262987,518070,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344996,3371860296,16,0,0,0,0,1,0,0,0,364,32,0,0,0,0,997,997,0
packet,8685200,1499262987518073,1499262987,518073,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344996,3371863204,16,0,0,0,0,1,0,0,0,410,32,0,0,0,0,3,3,0
packet,8685205,1499262987518077,1499262987,518077,916502248684512,0,4,172.16.0.1,192.168.10.50,57506,80,6,66,52,0,62,1,0,0,2316344996,3371863204,20,0,0,1,0,1,0,0,0,410,32,0,0,0,0,4,4,1
packet,8634151,1499262955904984,1499262955,904984,1016257729923945,0,4,172.16.0.1,192.168.10.50,52176,80,6,66,52,0,62,1,0,0,4028180337,1453831781,16,0,0,0,0,1,0,0,0,229,32,0,0,0,0,12957,13009,0
